DocumentDate,SalePrice,PropertyID,PropertyType,ym,zhvi_px,zhvi_idx,AdjSalePrice,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,ZipCode,NewConstruction
2007-09-14,349079,1000543,Multiplex,2007-09-01,349604,1.1653466666666668,299549,1,7340,1956,400,1.7,6,11,1982,0,0,185436,422097,98002,True
2006-04-29,340387,1000544,Condo,2006-04-01,314837,1.0494566666666667,324345,1,5847,2011,400,3.2,3,9,1949,0,0,207363,361400,98001,False
2015-04-09,423430,1000545,Townhouse,2015-04-01,421096,1.4036533333333334,301662,1,8004,3133,800,2.6,4,5,2015,1996,1,277216,418281,98103,False
2021-08-12,555936,1000546,Multiplex,2021-08-01,545515,1.8183833333333332,305730,1,10335,1500,0,1.8,3,11,1969,0,0,192527,216270,98102,False
2007-08-22,294782,1000547,Single Family,2007-08-01,338549,1.1284966666666667,261216,1,9002,3152,400,3.3,1,4,1990,2018,1,130237,325389,98101,False
2007-04-08,318165,1000548,Condo,2007-04-01,344368,1.1478933333333334,277172,1,4864,2268,0,2.7,1,7,1972,0,0,190301,312419,98104,False
2010-05-21,385519,1000549,Multiplex,2010-05-01,365352,1.21784,316559,1,9727,1971,0,3.0,2,4,1957,0,0,172135,328087,98002,False
2009-08-23,354995,1000550,Single Family,2009-08-01,400463,1.3348766666666667,265938,1,5587,4100,800,2.0,4,11,2017,2016,0,285433,410098,98002,False
2007-04-23,363824,1000551,Condo,2007-04-01,340963,1.1365433333333332,320114,1,8150,1255,0,2.4,4,4,1961,0,0,270267,282336,98105,False
2018-09-08,465279,1000552,Single Family,2018-09-01,494652,1.64884,282185,1,6589,1817,0,2.9,4,5,2003,2008,2,206451,267559,98001,False
2014-11-14,442000,1000553,Condo,2014-11-01,410679,1.36893,322879,2,6843,1114,0,2.2,1,7,1960,2004,0,123275,342718,98102,False
2016-01-14,424387,1000554,Townhouse,2016-01-01,442338,1.47446,287825,1,9798,2861,400,1.6,3,10,1940,0,0,126446,157743,98003,True
2005-09-20,302825,1000555,Multiplex,2005-09-01,306708,1.02236,296201,1,4379,3451,400,3.9,5,4,1954,0,1,200907,281051,98101,True
2024-11-16,654264,1000556,Single Family,2024-11-01,622279,2.074263333333333,315419,2,13335,3435,0,2.5,3,5,1975,0,0,220179,289264,98104,False
2018-10-30,493086,1000557,Condo,2018-10-01,532996,1.7766533333333334,277536,1,2036,3079,800,3.2,4,6,1986,0,0,177522,226371,98103,False
2018-06-22,516055,1000558,Single Family,2018-06-01,528848,1.7628266666666668,292742,1,5706,1941,0,2.2,4,5,1993,0,0,171189,384564,98004,False
2008-10-28,308667,1000559,Single Family,2008-10-01,350120,1.1670666666666667,264481,3,8610,1807,0,2.1,4,8,1971,1994,2,164432,215020,98104,True
2024-06-22,582144,1000560,Multiplex,2024-06-01,608474,2.0282466666666665,287018,1,9252,763,600,2.2,3,11,1997,0,1,198596,289130,98002,False
2007-06-14,341190,1000561,Townhouse,2007-06-01,311035,1.0367833333333334,329085,1,7198,3728,0,2.2,5,9,1985,0,0,57034,323452,98103,False
2005-03-01,352320,1000562,Single Family,2005-03-01,325113,1.08371,325105,1,7327,2475,0,2.6,3,11,1993,0,0,133920,408276,98101,False
2016-01-07,431954,1000563,Condo,2016-01-01,450574,1.5019133333333334,287602,1,8731,1706,0,2.6,5,11,1972,2022,0,162376,299155,98102,False
2006-05-25,348665,1000564,Condo,2006-05-01,334442,1.1148066666666667,312758,1,6806,3162,600,2.5,3,5,1978,0,0,272450,374892,98003,False
2007-05-20,325782,1000565,Townhouse,2007-05-01,333972,1.11324,292643,1,11679,1321,0,1.4,3,5,1962,0,1,151171,356047,98103,False
2016-01-27,421765,1000566,Condo,2016-01-01,462870,1.5429,273358,1,10018,2425,600,2.5,2,5,1982,0,2,210828,309876,98103,False
2019-11-06,485557,1000567,Townhouse,2019-11-01,505446,1.68482,288195,1,10118,1961,400,1.5,4,11,1994,2019,0,213592,212838,98002,False
2009-03-08,351431,1000568,Condo,2009-03-01,349072,1.1635733333333333,302027,2,4601,2610,0,1.4,3,10,1941,2020,2,277874,185233,98001,False
2008-03-27,325325,1000569,Multiplex,2008-03-01,341252,1.1375066666666667,285998,1,7261,2049,400,3.8,3,4,2005,0,0,275754,308520,98002,False
2009-04-21,311570,1000570,Single Family,2009-04-01,371608,1.2386933333333334,251531,2,6598,939,0,2.8,3,10,1977,2009,0,196549,256584,98104,False
2015-08-16,393252,1000571,Multiplex,2015-08-01,426358,1.4211933333333333,276705,2,4483,2160,0,3.0,5,7,1968,0,0,171470,373540,98003,False
2022-03-04,558968,1000572,Single Family,2022-03-01,579113,1.9303766666666666,289564,1,8580,2939,400,2.2,4,5,2006,2019,0,160170,359668,98004,False
2012-06-18,400593,1000573,Single Family,2012-06-01,395675,1.3189166666666667,303728,1,5887,2076,800,3.7,4,5,2010,0,2,185536,285231,98104,False
2010-01-12,364803,1000574,Single Family,2010-01-01,378249,1.26083,289335,1,9466,2720,0,2.9,4,8,1975,0,0,173957,207382,98003,False
2011-10-25,364558,1000575,Multiplex,2011-10-01,361426,1.2047533333333333,302599,2,4289,1263,0,3.3,3,8,1968,0,0,233217,340858,98102,False
2019-03-11,525559,1000576,Single Family,2019-03-01,493171,1.6439033333333333,319701,1,12657,2078,0,2.1,3,6,1976,0,2,225218,218564,98002,False
2020-12-16,571483,1000577,Multiplex,2020-12-01,553762,1.8458733333333333,309600,1,4811,1600,0,3.9,5,6,1984,1998,2,235508,239322,98003,False
2023-12-11,619568,1000578,Townhouse,2023-12-01,577385,1.9246166666666666,321917,1,8157,2697,0,3.5,2,8,1955,0,1,275557,221646,98001,False
2023-11-24,604105,1000579,Condo,2023-11-01,633444,2.11148,286105,1,9875,2125,0,3.6,3,7,1970,2020,2,311772,288919,98105,False
2014-05-31,454835,1000580,Condo,2014-05-01,423875,1.4129166666666666,321912,1,5788,2652,400,1.5,3,6,1973,0,0,207479,393615,98004,False
2023-04-21,578949,1000581,Single Family,2023-04-01,576794,1.9226466666666666,301120,1,10057,2970,0,1.8,3,9,1989,0,2,265967,299596,98102,False
2013-10-12,403823,1000582,Multiplex,2013-10-01,400962,1.33654,302140,1,3812,2653,0,1.9,3,9,2004,0,1,178900,264542,98103,False
2024-01-12,626022,1000583,Condo,2024-01-01,639637,2.1321233333333334,293614,1,11856,2318,600,1.8,3,7,2021,0,2,271100,177950,98002,False
2013-04-21,373462,1000584,Multiplex,2013-04-01,399916,1.3330533333333334,280155,2,7542,1301,600,3.6,2,8,2001,2004,1,263690,344169,98104,False
2008-04-10,324862,1000585,Multiplex,2008-04-01,337859,1.1261966666666667,288459,1,5710,2097,0,1.1,3,6,1982,0,0,260504,237567,98105,False
2017-07-02,418060,1000586,Single Family,2017-07-01,495111,1.65037,253312,3,6602,1673,0,1.2,3,5,1995,0,1,205644,309401,98002,False
2020-12-02,597648,1000587,Condo,2020-12-01,536239,1.7874633333333334,334355,1,9926,1824,400,1.8,3,8,1954,0,0,159898,271662,98101,False
2008-03-22,309336,1000588,Single Family,2008-03-01,318718,1.0623933333333333,291168,1,5746,1800,0,1.6,2,6,1987,0,0,116328,367054,98002,False
2023-06-02,655328,1000589,Single Family,2023-06-01,601765,2.0058833333333332,326702,1,5251,1316,0,1.7,4,7,1988,2021,0,197597,287421,98101,True
2022-01-26,585512,1000590,Condo,2022-01-01,612666,2.04222,286703,1,6835,534,400,3.4,3,9,2020,0,2,291980,295285,98103,False
2024-02-20,649000,1000591,Condo,2024-02-01,665756,2.219186666666667,292449,2,3969,1565,0,2.7,4,11,1983,2010,0,181409,338859,98102,False
2020-02-13,525619,1000592,Townhouse,2020-02-01,499884,1.66628,315444,1,12961,2254,0,1.0,4,7,1949,0,1,247107,468555,98004,True
2007-03-26,330717,1000593,Townhouse,2007-03-01,346300,1.1543333333333334,286500,2,5800,1021,0,2.3,4,11,1959,0,0,250637,371075,98002,False
2010-01-10,384510,1000594,Multiplex,2010-01-01,369998,1.2333266666666667,311766,1,9994,2112,0,2.2,3,6,2009,2018,2,182978,292911,98103,False
2013-09-01,430507,1000595,Condo,2013-09-01,429050,1.4301666666666666,301018,1,8128,3620,0,1.3,3,7,1947,0,0,278980,300255,98105,False
2013-05-27,433813,1000596,Townhouse,2013-05-01,399560,1.3318666666666668,325718,1,4546,2918,800,3.0,3,6,1984,0,1,25480,258011,98001,False
2020-08-27,529233,1000597,Multiplex,2020-08-01,504917,1.6830566666666666,314447,1,7482,3414,0,3.1,4,6,1973,0,2,126634,224000,98003,False
2012-03-05,380368,1000598,Multiplex,2012-03-01,406469,1.3548966666666666,280735,1,9852,2412,0,3.2,3,11,1990,0,0,145062,255779,98103,False
2007-09-13,276654,1000599,Multiplex,2007-09-01,305660,1.0188666666666666,271531,2,6935,3034,0,3.2,4,7,1943,2004,0,150817,238228,98105,False
2015-06-08,459769,1000600,Townhouse,2015-06-01,416307,1.38769,331319,1,11079,1520,600,1.0,5,4,1978,0,1,220175,352269,98101,True
2024-03-12,664526,1000601,Condo,2024-03-01,605686,2.018953333333333,329143,1,10564,1584,0,3.9,3,5,1963,2013,2,217402,214304,98103,False
2019-09-29,567982,1000602,Single Family,2019-09-01,531521,1.7717366666666667,320579,1,10256,-91,0,3.4,2,8,1994,0,1,223639,406656,98103,False
2016-09-20,470991,1000603,Multiplex,2016-09-01,464625,1.54875,304110,1,6121,3048,600,3.7,4,9,1965,0,0,235764,360163,98004,False
2007-06-28,301485,1000604,Townhouse,2007-06-01,340129,1.1337633333333332,265915,1,4260,3332,0,1.0,3,5,1964,0,2,142993,301640,98101,False
2021-03-04,510981,1000605,Townhouse,2021-03-01,575275,1.9175833333333334,266471,1,5659,1657,0,3.8,1,8,1975,0,0,126909,300025,98002,False
2024-06-27,663304,1000606,Single Family,2024-06-01,623636,2.078786666666667,319082,1,8088,1896,0,3.4,5,8,2010,2022,1,223779,255417,98104,False
2009-11-20,297069,1000607,Single Family,2009-11-01,349548,1.16516,254959,1,9137,1496,0,3.5,3,9,2013,0,2,162186,321606,98001,False
2014-09-08,416775,1000608,Townhouse,2014-09-01,416764,1.3892133333333334,300007,1,985,2406,0,1.3,5,5,1997,0,0,105771,387047,98002,False
2024-10-06,625325,1000609,Condo,2024-10-01,627848,2.092826666666667,298794,1,7475,2999,400,3.2,4,9,1951,2009,1,258280,243747,98003,True
2013-08-24,408487,1000610,Single Family,2013-08-01,391225,1.3040833333333333,313236,1,7974,705,0,3.9,4,6,1940,1998,1,283706,177328,98103,False
2023-08-30,608819,1000611,Townhouse,2023-08-01,615554,2.0518466666666666,296717,1,6667,2427,0,3.0,3,9,1989,0,2,293429,356257,98102,False
2007-05-09,328624,1000612,Single Family,2007-05-01,345982,1.1532733333333334,284948,1,11373,1878,0,2.7,3,11,1964,2002,0,211220,325949,98103,False
2010-03-16,292534,1000613,Condo,2010-03-01,348663,1.16221,251704,1,8765,2190,0,3.8,3,11,2019,0,0,237555,210384,98101,False
2010-07-02,365435,1000614,Multiplex,2010-07-01,390621,1.30207,280656,1,11430,2467,0,2.3,3,7,1944,0,2,282192,241328,98004,False
2018-06-27,432634,1000615,Single Family,2018-06-01,501792,1.67264,258653,1,6852,1949,600,2.8,3,4,2022,0,0,161515,231271,98103,False
2023-09-30,629711,1000616,Condo,2023-09-01,612566,2.0418866666666666,308396,1,10312,2017,0,2.4,3,4,2007,0,0,266640,242037,98003,True
2010-08-31,348342,1000617,Townhouse,2010-08-01,331007,1.1033566666666668,315711,1,12405,1928,400,3.8,3,4,1945,0,2,216523,274105,98103,False
2011-03-01,314884,1000618,Single Family,2011-03-01,343450,1.1448333333333334,275047,1,11435,2876,0,1.2,3,5,1965,0,0,254822,278676,98002,False
2013-07-28,386144,1000619,Single Family,2013-07-01,413453,1.3781766666666666,280184,1,4223,2435,0,2.5,4,11,1994,0,2,211165,247936,98104,False
2018-09-19,482419,1000620,Townhouse,2018-09-01,515316,1.71772,280848,1,6738,2276,0,3.1,3,5,1978,1996,0,277775,239346,98102,False
2008-11-16,373180,1000621,Multiplex,2008-11-01,324031,1.0801033333333334,345503,1,6464,1083,0,3.4,1,6,1948,2021,0,213411,281697,98003,False
2014-07-11,432892,1000622,Townhouse,2014-07-01,460395,1.53465,282078,2,8967,1797,0,2.7,4,10,1984,1998,1,110961,313415,98003,False
2005-02-15,310333,1000623,Single Family,2005-02-01,314698,1.0489933333333334,295838,1,9559,2818,0,3.7,6,4,1953,0,1,287115,274696,98101,False
2014-10-07,462430,1000624,Townhouse,2014-10-01,408826,1.3627533333333333,339335,1,4983,2130,400,3.8,3,6,1994,0,1,143148,392693,98003,False
2008-11-06,334574,1000625,Condo,2008-11-01,338076,1.12692,296892,1,7703,2627,0,1.2,2,11,1948,0,1,275183,340647,98102,False
2013-09-13,433196,1000626,Townhouse,2013-09-01,460109,1.5336966666666667,282452,2,1440,3513,0,2.2,4,10,1954,0,2,194585,172732,98002,False
2019-02-10,540018,1000627,Single Family,2019-02-01,494651,1.6488366666666667,327514,1,11825,2930,0,1.1,5,4,1976,0,0,270560,341898,98104,False
2007-07-06,285885,1000628,Townhouse,2007-07-01,335045,1.1168166666666666,255982,3,5962,2174,0,2.0,4,5,1989,0,0,268086,348443,98105,False
2008-09-16,381648,1000629,Multiplex,2008-09-01,331004,1.1033466666666667,345900,1,7667,1691,0,2.6,4,10,2011,1990,0,225808,265221,98103,False
2024-11-23,589445,1000630,Townhouse,2024-11-01,646192,2.1539733333333335,273654,1,6571,57,0,3.7,3,7,1960,0,1,230512,180384,98003,False
2011-09-07,407116,1000631,Multiplex,2011-09-01,404941,1.3498033333333332,301611,1,10938,1965,0,3.5,3,7,1996,0,0,225357,300645,98004,False
2018-10-30,454009,1000632,Condo,2018-10-01,491797,1.6393233333333332,276949,1,-1012,1839,400,1.4,2,7,1958,0,0,79170,299383,98002,False
2006-06-03,330037,1000633,Multiplex,2006-06-01,334378,1.1145933333333333,296105,2,7450,2412,600,1.3,4,9,1997,0,0,207099,210268,98105,False
2024-04-27,687912,1000634,Townhouse,2024-04-01,676478,2.2549266666666665,305070,1,7182,1976,0,2.8,4,7,1945,0,0,133036,183902,98101,False
2007-03-14,318090,1000635,Single Family,2007-03-01,325805,1.0860166666666666,292896,1,6139,1843,0,2.6,6,8,1943,0,0,210271,292995,98002,False
2015-12-25,436382,1000636,Multiplex,2015-12-01,459771,1.53257,284738,1,12678,676,600,1.8,3,4,1982,0,1,131423,281353,98102,False
2008-03-31,355772,1000637,Condo,2008-03-01,325650,1.0855,327749,1,4838,1348,0,3.7,1,7,1981,0,0,128902,266618,98103,False
2023-02-19,597863,1000638,Multiplex,2023-02-01,608130,2.0271,294935,1,9815,2481,0,3.8,3,10,1942,0,2,296296,293327,98002,False
2022-02-18,638918,1000639,Multiplex,2022-02-01,580836,1.93612,329999,1,8568,3472,0,2.2,4,11,1940,2004,1,264166,211777,98001,False
2012-08-08,400545,1000640,Multiplex,2012-08-01,410718,1.36906,292569,3,11284,2021,0,3.7,4,8,1994,2006,0,199751,265214,98103,False
2009-05-27,341352,1000641,Condo,2009-05-01,375051,1.25017,273044,1,5498,2362,0,2.2,3,8,1954,0,1,211086,342666,98001,True
2014-05-11,410784,1000642,Townhouse,2014-05-01,424800,1.416,290101,1,5301,2861,0,3.2,3,8,1986,0,0,185125,272002,98003,False
2013-08-10,382582,1000643,Multiplex,2013-08-01,441243,1.47081,260116,1,10788,1451,0,2.4,3,6,1985,1994,1,234192,166242,98004,False
2015-06-14,425240,1000644,Multiplex,2015-06-01,474674,1.5822466666666666,268757,1,8775,2393,0,1.4,3,10,1997,0,2,159436,262184,98002,False
2012-12-07,384259,1000645,Single Family,2012-12-01,411716,1.3723866666666666,279993,1,2865,1507,400,3.8,5,6,2010,0,1,259624,214387,98103,False
2019-01-14,504873,1000646,Condo,2019-01-01,509182,1.6972733333333334,297461,2,5882,2791,0,2.4,3,8,2020,0,1,184814,321370,98101,False
2023-03-11,587999,1000647,Multiplex,2023-03-01,595508,1.9850266666666667,296217,1,8659,2221,0,3.2,4,9,2022,0,0,174809,325506,98001,True
2009-11-25,413922,1000648,Condo,2009-11-01,334709,1.1156966666666666,370998,1,10013,2338,0,2.1,4,7,1978,2000,0,201302,167298,98104,False
2017-07-02,449406,1000649,Multiplex,2017-07-01,499292,1.6643066666666666,270025,1,5462,1473,400,1.1,4,11,1942,2001,2,164531,360721,98103,False
2024-12-25,636453,1000650,Townhouse,2024-12-01,607819,2.0260633333333335,314132,4,-1242,2665,400,1.3,3,4,1969,0,0,219720,211025,98004,True
2020-05-19,558058,1000651,Townhouse,2020-05-01,553819,1.8460633333333334,302296,1,9069,3767,400,2.5,4,10,1974,0,0,167758,424734,98002,False
2016-10-22,480739,1000652,Multiplex,2016-10-01,440214,1.46738,327617,1,3839,1293,0,3.1,3,9,1996,0,0,228111,296097,98103,False
2007-10-31,322721,1000653,Townhouse,2007-10-01,340950,1.1365,283960,1,1447,1828,400,2.0,3,5,1968,0,1,272960,200288,98002,False
2012-11-09,387558,1000654,Multiplex,2012-11-01,395123,1.3170766666666667,294256,1,-996,2285,400,3.1,3,6,1989,2022,0,156840,208641,98102,False
2013-03-07,424117,1000655,Townhouse,2013-03-01,437243,1.4574766666666668,290994,1,9941,2729,0,3.1,3,7,2001,0,2,192165,327847,98001,False
2016-04-11,469831,1000656,Single Family,2016-04-01,484665,1.61555,290817,1,7885,1652,0,3.1,3,7,1991,0,0,227679,268696,98103,False
2006-07-01,304231,1000657,Single Family,2006-07-01,340701,1.13567,267886,1,6823,-166,0,2.5,3,5,1953,1997,0,173848,292267,98103,False
2010-04-19,318139,1000658,Single Family,2010-04-01,394212,1.31404,242107,1,11667,3187,400,3.7,6,5,1974,2005,1,227859,429022,98004,False
2016-06-26,447798,1000659,Condo,2016-06-01,464708,1.5490266666666668,289083,1,9411,2708,0,2.5,3,10,1967,2001,0,233323,244060,98004,True
2022-10-16,549973,1000660,Condo,2022-10-01,561194,1.8706466666666666,294001,1,12348,705,0,2.4,4,7,1997,0,1,264995,304797,98101,False
2006-03-05,291985,1000661,Single Family,2006-03-01,290949,0.96983,301068,1,3321,1613,600,1.6,6,5,1969,0,0,163640,413587,98002,True
2009-12-25,351954,1000662,Condo,2009-12-01,309220,1.0307333333333333,341459,1,7396,3354,400,1.9,1,7,1946,0,0,143433,321641,98105,False
2019-10-14,530265,1000663,Townhouse,2019-10-01,497829,1.65943,319546,1,2649,3258,600,1.1,4,9,1978,0,0,181545,171471,98004,False
2021-12-28,615307,1000664,Multiplex,2021-12-01,563270,1.8775666666666666,327715,1,6811,2850,800,2.9,3,10,2008,2021,2,141934,340431,98105,False
2016-07-11,445714,1000665,Multiplex,2016-07-01,450643,1.5021433333333334,296718,1,6754,1959,0,1.7,1,11,1974,0,1,233869,206959,98003,False
2005-04-04,323238,1000666,Multiplex,2005-04-01,296397,0.98799,327167,1,9379,2166,400,1.9,3,5,1991,2018,1,130294,412544,98105,False
2009-04-18,360136,1000667,Single Family,2009-04-01,360811,1.2027033333333332,299438,1,7636,1995,0,3.3,5,9,1953,0,0,339980,234170,98001,False
2016-08-26,500716,1000668,Condo,2016-08-01,455754,1.51918,329596,4,9370,3002,600,2.0,1,9,2002,2008,1,277755,537560,98103,False
2008-06-14,354746,1000669,Townhouse,2008-06-01,315022,1.0500733333333334,337829,1,9610,1399,0,1.7,4,5,1975,0,0,200754,417390,98004,False
2014-12-07,396739,1000670,Townhouse,2014-12-01,425928,1.41976,279440,2,13964,1455,800,1.5,3,10,1963,2021,2,252043,236270,98103,False
2009-04-15,299266,1000671,Single Family,2009-04-01,332987,1.1099566666666667,269619,1,6554,2908,400,3.3,5,7,1979,0,1,101791,301601,98102,False
2012-09-16,404117,1000672,Townhouse,2012-09-01,389363,1.2978766666666666,311367,1,4676,2064,400,1.4,2,11,1968,0,1,351402,360291,98004,False
2019-05-08,503649,1000673,Townhouse,2019-05-01,546358,1.8211933333333334,276548,1,8238,3202,0,2.4,4,8,1992,2000,0,164587,362692,98004,False
2017-08-14,450900,1000674,Townhouse,2017-08-01,474899,1.5829966666666666,284839,1,5093,1562,0,2.5,4,7,1961,0,1,192770,335386,98104,False
2010-11-24,326968,1000675,Townhouse,2010-11-01,400415,1.3347166666666668,244971,1,11945,2056,400,3.1,4,4,2011,0,0,88644,400172,98103,False
2021-02-19,566723,1000676,Condo,2021-02-01,590527,1.9684233333333334,287907,1,6650,1362,0,2.9,5,5,1954,2021,2,229177,290162,98004,False
2019-06-22,564734,1000677,Townhouse,2019-06-01,507916,1.6930533333333333,333559,2,5803,2105,600,3.4,4,6,2008,0,0,133619,270662,98102,False
2018-03-26,487261,1000678,Multiplex,2018-03-01,477299,1.5909966666666666,306261,1,6086,917,0,1.1,1,10,2003,0,0,206099,272250,98102,True
2017-03-12,498017,1000679,Single Family,2017-03-01,479258,1.5975266666666668,311742,1,9655,1709,400,1.9,3,5,1943,0,0,167343,368669,98001,False
2017-07-01,477241,1000680,Condo,2017-07-01,503376,1.67792,284424,1,7026,950,0,1.8,3,4,2014,2005,0,135335,329214,98002,False
2024-01-21,593373,1000681,Townhouse,2024-01-01,622250,2.0741666666666667,286077,1,5574,2655,400,1.4,3,9,1957,0,0,151738,323302,98004,True
2021-01-31,583938,1000682,Condo,2021-01-01,580056,1.93352,302007,1,12496,2673,400,1.9,3,6,1981,0,2,213547,363618,98102,False
2013-10-06,377729,1000683,Townhouse,2013-10-01,434739,1.44913,260659,1,4931,715,0,1.9,3,6,1969,0,1,123110,135915,98102,False
2017-12-19,480958,1000684,Multiplex,2017-12-01,464829,1.54943,310409,2,7606,3167,0,2.6,3,7,1954,0,2,155071,324805,98001,False
2007-02-27,314234,1000685,Single Family,2007-02-01,310958,1.0365266666666666,303160,1,9456,4097,0,3.0,6,8,2009,0,2,239796,317485,98104,False
2020-02-24,567075,1000686,Townhouse,2020-02-01,554536,1.8484533333333333,306783,1,2605,2136,0,2.1,2,7,1994,0,0,356148,433504,98002,False
2024-09-21,600310,1000687,Townhouse,2024-09-01,635091,2.11697,283570,1,8940,1587,0,3.2,5,10,1992,0,1,228655,177712,98101,False
2022-02-16,596096,1000688,Townhouse,2022-02-01,570648,1.90216,313378,1,4334,4359,400,2.0,3,6,1955,0,0,144964,424574,98004,False
2024-04-06,606860,1000689,Townhouse,2024-04-01,625011,2.08337,291287,1,9968,1044,0,1.9,4,11,2012,0,2,177973,306032,98101,False
2014-05-03,411660,1000690,Single Family,2014-05-01,425583,1.41861,290185,1,4612,2116,0,2.6,4,11,1973,0,0,201895,339119,98101,False
2013-03-20,301514,1000691,Single Family,2013-03-01,379273,1.2642433333333334,238493,1,9578,2243,0,1.1,3,6,1966,0,0,179034,434073,98104,False
2014-07-07,489756,1000692,Multiplex,2014-07-01,442306,1.4743533333333334,332183,1,10817,3176,0,1.2,3,11,1952,0,0,254183,344860,98103,False
2008-09-06,353975,1000693,Single Family,2008-09-01,327885,1.09295,323871,1,10084,2387,0,2.3,3,11,1966,0,0,213048,332029,98105,False
2024-06-19,609034,1000694,Townhouse,2024-06-01,576380,1.9212666666666667,316996,4,8253,1701,800,3.8,3,8,2012,0,0,254471,319383,98001,False
2024-10-07,598315,1000695,Multiplex,2024-10-01,631577,2.1052566666666666,284200,1,6806,1339,600,3.2,5,10,2008,0,0,181133,261321,98102,False
2010-10-02,350126,1000696,Multiplex,2010-10-01,350164,1.1672133333333334,299967,1,5770,1826,0,1.3,4,5,1970,1992,1,279530,297720,98102,False
2012-08-31,416285,1000697,Multiplex,2012-08-01,428555,1.4285166666666667,291410,1,11913,1294,0,3.5,2,8,1942,0,2,190010,242758,98002,False
2011-02-25,322833,1000698,Townhouse,2011-02-01,367886,1.2262866666666667,263260,1,5401,2138,600,3.2,2,9,1969,0,0,141728,296434,98104,False
2013-12-06,406323,1000699,Condo,2013-12-01,388617,1.29539,313668,1,4388,1648,0,2.8,3,7,1960,0,0,330639,113125,98102,False
2010-11-04,418115,1000700,Townhouse,2010-11-01,375154,1.2505133333333334,334354,1,9496,904,0,3.5,2,11,1945,0,2,90501,334323,98105,False
2017-07-07,446291,1000701,Single Family,2017-07-01,467100,1.557,286635,1,5111,3104,0,2.2,4,5,1971,2017,0,155675,290261,98101,False
2010-06-05,367407,1000702,Single Family,2010-06-01,349406,1.1646866666666666,315455,1,4649,1701,0,1.7,2,7,1981,0,2,162378,273103,98103,False
2011-11-09,445695,1000703,Townhouse,2011-11-01,389785,1.2992833333333333,343031,1,3169,1085,800,2.5,3,11,2001,0,0,350498,317580,98102,False
2021-03-16,580858,1000704,Townhouse,2021-03-01,541085,1.8036166666666666,322051,1,6051,1965,400,2.6,1,8,1971,0,1,308411,185314,98101,False
2015-06-15,447851,1000705,Multiplex,2015-06-01,414927,1.38309,323804,2,7251,2154,0,2.6,3,5,1978,0,1,289635,454341,98102,False
2012-05-21,409978,1000706,Townhouse,2012-05-01,429299,1.4309966666666667,286498,2,8229,702,0,2.7,4,8,2003,0,1,180160,291778,98004,False
2013-06-29,398544,1000707,Multiplex,2013-06-01,422160,1.4072,283217,1,10353,2365,400,3.8,3,9,1969,0,2,345570,288332,98003,False
2022-08-06,623359,1000708,Single Family,2022-08-01,579085,1.9302833333333334,322936,1,9080,1262,600,3.7,6,4,2002,2007,0,222101,222768,98001,True
2014-03-05,415013,1000709,Multiplex,2014-03-01,426923,1.4230766666666668,291630,1,6927,3468,400,3.6,5,6,1970,0,0,258635,301915,98001,False
2019-02-13,460727,1000710,Townhouse,2019-02-01,529620,1.7654,260975,4,6905,2519,400,3.4,3,10,1979,0,1,210781,410956,98102,False
2016-11-26,450097,1000711,Single Family,2016-11-01,481302,1.60434,280549,1,9030,1780,0,3.8,1,5,1972,0,2,197032,382873,98105,False
2017-09-29,451307,1000712,Condo,2017-09-01,465190,1.5506333333333333,291046,4,11317,1503,600,1.3,4,6,2002,0,0,184893,368355,98104,False
2017-09-05,471873,1000713,Multiplex,2017-09-01,487632,1.62544,290304,1,7878,2016,400,1.8,5,4,1964,0,2,187421,343711,98002,False
2022-09-07,576597,1000714,Single Family,2022-09-01,574236,1.91412,301233,1,6092,2590,0,2.5,4,5,1975,0,0,236509,271316,98105,False
2008-02-22,373381,1000715,Multiplex,2008-02-01,333679,1.1122633333333334,335694,1,4521,2079,400,3.5,2,6,1963,0,0,222031,183986,98104,False
2022-04-06,605228,1000716,Single Family,2022-04-01,587584,1.9586133333333333,309008,4,3164,1926,0,2.5,6,6,1997,0,1,198111,283916,98105,False
2023-09-19,615642,1000717,Single Family,2023-09-01,607611,2.02537,303965,2,9498,2146,0,3.2,3,5,1978,2009,0,290571,281130,98004,False
2018-07-19,499433,1000718,Multiplex,2018-07-01,514233,1.71411,291365,1,9233,1616,0,1.4,4,6,1985,0,1,21994,383903,98105,False
2008-01-30,305693,1000719,Condo,2008-01-01,347200,1.1573333333333333,264135,1,9232,1825,0,1.8,5,6,2016,1998,0,230593,324751,98002,False
2017-09-13,414874,1000720,Single Family,2017-09-01,450146,1.5004866666666667,276492,1,7114,431,0,3.2,3,5,1949,0,0,243064,428984,98001,False
2007-02-07,327874,1000721,Single Family,2007-02-01,297323,0.9910766666666667,330826,1,11720,2878,0,1.5,5,10,2021,0,1,268817,395799,98105,False
2013-09-08,434409,1000722,Single Family,2013-09-01,403176,1.34392,323240,1,6047,2339,0,2.1,3,6,1971,2012,1,196107,263480,98104,False
2019-01-04,516252,1000723,Condo,2019-01-01,556075,1.8535833333333334,278515,1,10365,1481,0,1.8,6,6,1975,0,0,212475,156389,98103,False
